Edad,Ingreso_Mensual,Deuda_Total,Historial_Credito,Numero_Prestamos,Ratio_Deuda_Ingreso,Ingreso_Anual,Riesgo_Financiero,Moroso,Ingreso_Mensual_Normalizado,Deuda_Total_Normalizada
68,10475,15512,Bueno,6,1.4808591885441527,125700,Alto,1,0.8588627523615485,0.30341621184556294
68,10725,23174,Bueno,3,2.1607459207459208,128700,Alto,1,0.8820151879977775,0.45829795835860115
32,4755,26852,Regular,0,5.647108307045215,57060,Alto,1,0.3291350250046305,0.5326460481099656
67,10703,28982,Bueno,0,2.707838923666262,128436,Alto,1,0.8799777736617893,0.5757024459268244
64,11999,47214,Bueno,0,3.934827902325194,143988,Alto,1,1.0,0.9442490398221144
32,8438,45052,Malo,3,5.339179900450343,101256,Alto,1,0.6702167067975552,0.9005457853244391
25,11603,33972,Bueno,2,2.9278634835818322,139236,Alto,1,0.9633265419522135,0.6765716595916718
41,11343,21831,Bueno,5,1.9246231155778895,136116,Alto,1,0.9392480088905353,0.4311501920355771
62,11883,7922,Bueno,0,0.6666666666666666,142596,Alto,0,0.9892572698647899,0.14998989286436223
64,11680,4043,Bueno,4,0.3461472602739726,140160,Bajo,0,0.9704574921281719,0.07157873458661815
53,5228,37067,Bueno,3,7.09009181331293,62736,Alto,1,0.37293943322837564,0.7391348291894078
62,10299,5704,Bueno,6,0.5538401786581222,123588,Bajo,0,0.8425634376736433,0.10515463917525772
30,4605,2024,Bueno,2,0.43952225841476655,55260,Bajo,0,0.31524356362289313,0.03076612088134223
43,5643,16903,Regular,6,2.995392521708311,67716,Alto,1,0.41137247638451563,0.331534263189812
52,2745,9371,Bueno,7,3.4138433515482696,32940,Alto,1,0.14298944248934986,0.17928037194259147
69,10852,22106,Malo,7,2.037043862882418,130224,Alto,1,0.8937766253009818,0.4367091166363452
49,11409,12893,Bueno,4,1.130072749583662,136908,Alto,1,0.9453602518984998,0.25047503537497473
43,4167,30331,Malo,1,7.278857691384689,50004,Alto,1,0.27468049638822,0.6029714978775015
43,2347,8244,Regular,7,3.512569237324244,28164,Alto,1,0.10613076495647343,0.15649888821507985
55,8881,35356,Regular,2,3.9810832113500734,106572,Alto,1,0.7112428227449529,0.7045482110369922
23,8651,46369,Malo,6,5.359958386313721,103812,Alto,1,0.6899425819596222,0.9271679805942996
68,11709,11075,Malo,7,0.9458536168759074,140508,Alto,1,0.9731431746619745,0.21372549019607842
68,3782,18469,Bueno,7,4.88339502908514,45384,Alto,1,0.23902574550842748,0.3631898120072771
64,9693,19781,Regular,0,2.040751057464149,116316,Alto,1,0.7864419336914243,0.38971093592076
19,2514,2858,Malo,1,1.1368337311058074,30168,Alto,1,0.12159659196147436,0.04762482312512634
38,2927,1908,Bueno,5,0.6518619747181414,35124,Alto,0,0.15984441563252455,0.02842126541338185
38,3132,12387,Regular,4,3.9549808429118776,37584,Alto,1,0.17882941285423226,0.24024661410956136
65,8219,17063,Bueno,5,2.0760433142718093,98628,Alto,1,0.6499351731802187,0.33476854659389527
62,7642,22162,Malo,0,2.900026171159382,91704,Alto,1,0.5964993517318022,0.43784111582777435
61,7839,44428,Bueno,6,5.667559637708892,94068,Alto,1,0.6147434710131506,0.8879320800485142
31,5878,34138,Malo,4,5.807757740728139,70536,Alto,1,0.4331357658825708,0.6799272286234082
44,9758,13882,Malo,2,1.422627587620414,117096,Alto,1,0.7924615669568439,0.2704669496664645
58,3000,6806,Regular,5,2.268666666666667,36000,Alto,1,0.16660492683830336,0.12743076612088133
29,3831,45282,Bueno,0,11.819890368050118,45972,Alto,1,0.24356362289312833,0.9051950677178088
55,3799,40428,Bueno,6,10.641747828375888,45588,Alto,1,0.24060011113169105,0.8070749949464322
60,10736,30354,Bueno,4,2.8273099850968704,128832,Alto,1,0.8830338951657715,0.6034364261168385
19,7600,3669,Regular,1,0.48276315789473684,91200,Bajo,0,0.5926097425449158,0.06401859712957347
21,6382,47535,Bueno,3,7.448292071450956,76584,Alto,1,0.4798110761252084,0.9507378209015565
63,8689,38609,Bueno,2,4.443434227183795,104268,Alto,1,0.693461752176329,0.7703052354962604
54,1516,37751,Malo,3,24.901715039577837,18192,Alto,1,0.02917206890164846,0.7529613907418637
18,3060,35378,Bueno,7,11.561437908496732,36720,Alto,1,0.17216151139099833,0.7049929250050536
66,4593,31121,Bueno,7,6.775745699978228,55116,Alto,1,0.3141322467123541,0.6189407721851627
48,8477,36746,Regular,0,4.33478825056034,101724,Alto,1,0.6738284867568068,0.7326460481099657
19,4537,2199,Bueno,7,0.4846815076041437,54444,Bajo,0,0.30894610112983883,0.03430361835455832
47,10436,49578,Malo,4,4.750670755078574,125232,Alto,1,0.8552509724022967,0.9920355771174449
18,6471,43806,Bueno,5,6.7695873898933705,77652,Alto,1,0.48805334321170585,0.8753588033151405
56,3153,20800,Regular,2,6.596891849032668,37836,Alto,1,0.18077421744767547,0.41030927835051545
64,10537,23492,Bueno,4,2.2294770807630253,126444,Alto,1,0.8646045563993333,0.46472609662421666
66,4586,37403,Bueno,1,8.155909289140864,55032,Alto,1,0.31348397851453974,0.7459268243379826
34,6356,1406,Malo,0,0.2212083071113908,76272,Bajo,1,0.4774032228190405,0.018273701233070545
29,7850,15830,Regular,7,2.0165605095541403,94200,Alto,1,0.6157621781811448,0.30984435011117845
31,7660,29949,Bueno,5,3.9097911227154047,91920,Alto,1,0.5981663270976108,0.5952496462502527
45,2856,43312,Regular,4,15.165266106442576,34272,Alto,1,0.1532691239118355,0.8653729533050334
39,10441,34958,Regular,4,3.348146729240494,125292,Alto,1,0.8557140211150214,0.6965029310693349
61,8188,40422,Bueno,2,4.936736687835857,98256,Alto,1,0.6470642711613263,0.8069537093187791
59,7780,19312,Bueno,5,2.482262210796915,93360,Alto,1,0.6092794962030006,0.3802304426925409
23,3667,35107,Regular,4,9.573766021270794,44004,Alto,1,0.22837562511576215,0.6995148574893875
56,3220,23407,Malo,3,7.269254658385093,38640,Alto,1,0.18697907019818483,0.4630078835657974
23,4801,9871,Malo,0,2.056029993751302,57612,Alto,1,0.3333950731616966,0.18938750758035172
46,1717,48961,Bueno,2,28.51543389633081,20604,Alto,1,0.04778662715317651,0.9795633717404487
50,7830,38318,Bueno,5,4.893742017879949,93960,Alto,1,0.6139099833302464,0.764422882555084
65,5887,37197,Regular,7,6.318498386274843,70644,Alto,1,0.43396925356547505,0.7417626844552254
23,10038,27685,Bueno,0,2.7580195258019526,120456,Alto,1,0.8183922948694203,0.5494845360824743
66,7756,42414,Malo,1,5.468540484785972,93072,Alto,1,0.6070568623819226,0.8472205376996159
37,10240,20366,Bueno,1,1.9888671875,122880,Alto,1,0.8370994628634933,0.4015362846169395
21,1672,24352,Regular,0,14.564593301435407,20064,Alto,1,0.04361918873865532,0.4821103699211643
61,6942,24021,Regular,6,3.4602420051858256,83304,Alto,1,0.5316725319503612,0.475419446128967
53,1476,47234,Bueno,7,32.00135501355014,17712,Alto,1,0.025467679199851836,0.9446533252476248
58,7225,21240,Regular,7,2.939792387543253,86700,Alto,1,0.5578810890905723,0.41920355771174445
35,11614,33441,Regular,4,2.879369726192526,139368,Alto,1,0.9643452491202076,0.6658378815443703
28,8994,23020,Bueno,6,2.559484100511452,107928,Alto,1,0.7217077236525283,0.455184960582171
55,8120,28568,Bueno,6,3.518226600985222,97440,Alto,1,0.640766808668272,0.5673337376187588
27,3076,45232,Regular,2,14.70481144343303,36912,Alto,1,0.17364326727171697,0.9041843541540328
21,2042,43274,Malo,3,21.191968658178258,24504,Alto,1,0.07788479348027412,0.8646048109965636
25,5062,34268,Bueno,2,6.769656262346898,60744,Alto,1,0.3575662159659196,0.6825550838892258
56,11264,16782,Bueno,4,1.4898792613636365,135168,Alto,1,0.9319318392294871,0.329088336365474
24,7035,34578,Malo,3,4.915138592750533,84420,Alto,1,0.5402852380070384,0.6888215079846371
24,10465,28604,Bueno,7,2.733301481127568,125580,Alto,1,0.8579366549360994,0.5680614513846776
47,11782,38857,Bueno,2,3.2979969444915973,141384,Alto,1,0.9799036858677534,0.7753183747725895
27,5610,40764,Malo,3,7.266310160427808,67320,Alto,1,0.40831635488053347,0.8138669900950071
67,5720,43190,Regular,1,7.550699300699301,68640,Alto,1,0.4185034265604742,0.8629068122094199
51,9425,34660,Bueno,2,3.6774535809018567,113100,Alto,1,0.761622522689387,0.6904790782292298
29,10863,17860,Malo,0,1.6441130442787444,130356,Alto,1,0.8947953324689757,0.3508793208004851
53,11687,31680,Malo,4,2.7107042012492513,140244,Alto,1,0.9711057603259863,0.6302405498281787
49,7096,12451,Malo,4,1.7546505073280723,85152,Alto,1,0.5459344323022782,0.24154032747119467
20,3526,20933,Malo,0,5.936755530346002,42312,Alto,1,0.21531765141692905,0.41299777643015967
28,2210,33325,Malo,6,15.07918552036199,26520,Alto,1,0.09344323022781996,0.6634930260764099
45,7990,9995,Regular,5,1.2509386733416772,95880,Alto,1,0.6287275421374329,0.19189407721851628
30,8414,22299,Malo,2,2.650225814119325,100968,Alto,1,0.6679940729764772,0.4406104709925207
18,9317,38439,Regular,2,4.12568423312225,111804,Alto,1,0.7516206704945361,0.7668688093794219
47,10110,48482,Malo,4,4.795450049455984,121320,Alto,1,0.8250601963326543,0.9698807357994744
59,11570,1904,Bueno,6,0.16456352636127916,138840,Bajo,0,0.9602704204482313,0.02834040832827977
64,4896,17471,Regular,6,3.568423202614379,58752,Alto,1,0.3421929987034636,0.3430159692743076
63,11237,11789,Malo,0,1.0491234315208686,134844,Alto,1,0.9294313761807742,0.22815847988680008
56,1218,26217,Regular,5,21.52463054187192,14616,Alto,1,0.0015743656232635739,0.5198099858500101
35,3206,4449,Bueno,6,1.3877105427323768,38472,Alto,1,0.185682533802556,0.07978572872447948
62,2811,19109,Regular,7,6.797936677339025,33732,Alto,1,0.14910168549731428,0.3761269456236102
64,4698,8350,Bueno,5,1.7773520647083865,56376,Alto,1,0.32385626967957026,0.158641600970285
65,2081,41571,Regular,5,19.97645362806343,24972,Alto,1,0.08149657343952584,0.8301799070143522
21,6683,22096,Malo,4,3.3062995660631453,80196,Alto,1,0.507686608631228,0.43650697392359
19,6880,12202,Bueno,7,1.773546511627907,82560,Alto,1,0.5259307279125764,0.23650697392359005
40,5560,17695,Bueno,6,3.1825539568345325,66720,Alto,1,0.4036858677532877,0.34754396604002424
28,3397,29250,Bueno,1,8.610538710627024,40764,Alto,1,0.20337099462863495,0.5811198706286639
66,1236,42694,Regular,6,34.542071197411005,14832,Alto,1,0.0032413409890720557,0.8528805336567616
42,9142,20115,Bueno,1,2.200284401662656,109704,Alto,1,0.7354139655491758,0.3964625025267839
58,8362,27070,Bueno,1,3.2372638124850512,100344,Alto,1,0.6631783663641415,0.5370527592480291
57,9010,41970,Regular,6,4.658157602663707,108120,Alto,1,0.723189479533247,0.8382454012532848
20,7935,39073,Bueno,4,4.924133585381222,95220,Alto,1,0.6236340062974626,0.7796846573681019
59,4592,46404,Bueno,2,10.10540069686411,55104,Alto,1,0.31403963696980924,0.9278754800889428
32,4420,22654,Bueno,6,5.1253393665158375,53040,Alto,1,0.2981107612520837,0.44778653729533047
27,5389,18717,Bueno,4,3.473186119873817,64668,Alto,1,0.38784960177810707,0.3682029512836062
49,4469,4505,Malo,6,1.0080554933989707,53628,Alto,1,0.3026486386367846,0.08091772791590862
56,9543,15172,Regular,7,1.589856439274861,114516,Alto,1,0.772550472309687,0.29654335961188594
37,9425,43359,Malo,5,4.600424403183024,113100,Alto,1,0.761622522689387,0.8663230240549828
34,6820,4701,Bueno,7,0.6892961876832845,81840,Alto,0,0.5203741433598815,0.08487972508591064
23,5214,23076,Bueno,2,4.425776754890679,62568,Alto,1,0.3716428968327468,0.45631695977360015
50,8354,48776,Bueno,3,5.838640172372516,100248,Alto,1,0.6624374884237823,0.9758237315544774
55,7655,49363,Regular,6,6.448465055519269,91860,Alto,1,0.5977032783848861,0.987689508793208
30,10157,13603,Bueno,0,1.3392734075022152,121884,Alto,1,0.8294128542322653,0.26482716798059425
56,8264,24600,Regular,1,2.9767666989351405,99168,Alto,1,0.6541026115947398,0.4871235091974934
20,7707,42617,Regular,4,5.529648371610224,92484,Alto,1,0.6025189849972218,0.8513240347685466
38,6603,8557,Malo,5,1.2959260941996062,79236,Alto,1,0.5002778292276348,0.16282595512431777
18,2775,4260,Regular,2,1.5351351351351352,33300,Alto,1,0.14576773476569732,0.0759652314534061
49,11345,11394,Bueno,6,1.0043190832966065,136140,Alto,1,0.9394332283756253,0.22017384273296947
41,4772,14114,Bueno,7,2.9576697401508802,57264,Alto,1,0.33070939062789406,0.27515666060238525
57,4013,43254,Regular,3,10.778469972589086,48156,Alto,1,0.260418596036303,0.8642005255710532
45,10330,9310,Regular,6,0.9012584704743466,123960,Alto,1,0.8454343396925357,0.17804730139478472
44,8657,15956,Malo,1,1.843132724962458,103884,Alto,1,0.6904982404148917,0.312391348291894
47,5007,31849,Regular,4,6.360894747353705,60084,Alto,1,0.35247268012594923,0.6336567616737416
30,1551,1858,Regular,7,1.1979368149580916,18612,Alto,1,0.032413409890720515,0.02741055184960582
65,9998,11839,Bueno,7,1.184136827365473,119976,Alto,1,0.8146879051676237,0.2291691934505761
25,9324,4525,Regular,5,0.4853067353067353,111888,Bajo,0,0.7522689386923505,0.08132201334141903
21,2518,19651,Regular,6,7.8042096902303415,30216,Alto,1,0.12196703093165402,0.38708308065494235
19,8196,35750,Bueno,1,4.361883845778428,98352,Alto,1,0.6478051491016855,0.7125126339195472
38,1524,27789,Regular,7,18.234251968503937,18288,Alto,1,0.02991294684200778,0.5515868202951284
57,2933,28751,Malo,3,9.802591203545857,35196,Alto,1,0.16040007408779405,0.5710329492621791
43,4569,40310,Bueno,1,8.822499452834318,54828,Alto,1,0.31190961289127617,0.8046897109359208
64,7640,24154,Regular,5,3.16151832460733,91680,Alto,1,0.5963141322467124,0.47810794420861125
21,2912,14685,Regular,6,5.042925824175824,34944,Alto,1,0.1584552694943508,0.2866990095007075
65,7801,20070,Bueno,1,2.572747083707217,93612,Alto,1,0.6112243007964439,0.39555286031938547
30,5017,24345,Bueno,7,4.8525014949172816,60204,Alto,1,0.3533987775513984,0.48196887002223565
43,4792,30981,Bueno,3,6.465150250417362,57504,Alto,1,0.3325615854787924,0.6161107742065899
35,3382,38298,Bueno,1,11.324068598462448,40584,Alto,1,0.2019818484904612,0.7640185971295735
32,1676,47655,Regular,3,28.433770883054894,20112,Alto,1,0.04398962770883498,0.953163533454619
28,11765,37556,Regular,2,3.1921801954951126,141180,Alto,1,0.9783293202444898,0.7490196078431373
69,3527,24207,Bueno,6,6.863339948965126,42324,Alto,1,0.21541026115947398,0.47917930058621383
34,7621,27331,Bueno,3,3.586274767090933,91452,Alto,1,0.594554547138359,0.54232868405094
69,7889,15838,Bueno,2,2.0076055266827226,94668,Alto,1,0.6193739581403964,0.3100060642813826
39,10977,27557,Regular,5,2.5104309009747654,131724,Alto,1,0.9053528431190963,0.5468971093592077
45,7951,12194,Regular,3,1.5336435668469375,95412,Alto,1,0.6251157621781812,0.23634525975338588
37,9643,8464,Bueno,2,0.8777351446645235,115716,Alto,1,0.7818114465641786,0.16094602789569437
49,5304,33041,Malo,3,6.2294494720965305,63648,Alto,1,0.3799777736617892,0.6577521730341621
20,3406,18027,Malo,1,5.292718731650029,40872,Alto,1,0.20420448231153915,0.35425510410349703
66,10002,27730,Regular,6,2.7724455108978203,120024,Alto,1,0.8150583441378033,0.5503941782898727
64,7925,1758,Regular,7,0.22182965299684543,95100,Bajo,0,0.6227079088720134,0.02538912472205377
32,1627,37802,Regular,6,23.23417332513829,19524,Alto,1,0.0394517503241341,0.7539923185769153
61,2955,11295,Malo,2,3.8223350253807107,35460,Alto,1,0.1624374884237822,0.21817262987669295
54,6064,43923,Malo,1,7.243238786279683,72768,Alto,1,0.4503611779959252,0.8777238730543764
26,2724,12592,Regular,1,4.622613803230544,32688,Alto,1,0.14104463789590665,0.24439053972104305
65,3298,10952,Malo,3,3.320800485142511,39576,Alto,1,0.19420263011668826,0.2112391348291894
46,2393,17859,Regular,6,7.463017133305474,28716,Alto,1,0.11039081311353956,0.3508591065292096
47,3121,5870,Bueno,7,1.880807433514899,37452,Alto,1,0.1778107056862382,0.10851020820699413
62,10812,18268,Regular,6,1.6896041435442102,129744,Alto,1,0.890072235599185,0.35912674348089746
61,5749,776,Bueno,3,0.1349799965211341,68988,Bajo,0,0.4211891090942767,0.005538710329492621
23,8110,19190,Malo,2,2.3662145499383476,97320,Alto,1,0.6398407112428228,0.3777643015969274
33,1242,46620,Malo,4,37.53623188405797,14904,Alto,1,0.003796999444341545,0.9322417626844552
35,3057,19804,Regular,0,6.478246647039581,36684,Alto,1,0.17188368216336358,0.390175864160097
60,9753,6547,Regular,7,0.6712806316005332,117036,Alto,0,0.7919985182441194,0.12219526986052152
69,7343,11338,Regular,7,1.54405556312134,88116,Alto,1,0.5688090387108724,0.21904184354154033
69,8873,14501,Malo,5,1.6342837822607912,106476,Alto,1,0.7105019448045935,0.2829795835860117
35,4066,17615,Regular,3,4.332267584849975,48792,Alto,1,0.26532691239118356,0.3459268243379826
31,7166,29269,Bueno,6,4.084426458275188,85992,Alto,1,0.5524171142804224,0.5815039417828988
46,5960,8644,Bueno,2,1.4503355704697987,71520,Alto,1,0.440729764771254,0.16458459672528805
41,3549,26370,Regular,0,7.430262045646661,42588,Alto,1,0.21744767549546212,0.5229027693551648
69,11901,6949,Bueno,4,0.5839005125619696,142812,Bajo,0,0.9909242452305984,0.13032140691328079
66,6040,1280,Bueno,4,0.2119205298013245,72480,Bajo,0,0.44813854417484716,0.015726703052354962
63,10801,6971,Bueno,7,0.6454032034070919,129612,Alto,0,0.8890535284311911,0.13076612088134223
46,3852,2267,Bueno,2,0.5885254413291796,46224,Bajo,0,0.2455084274865716,0.03567818880129371
20,1841,43859,Malo,0,23.823465507876154,22092,Alto,1,0.05927023522874607,0.8764301596927431
43,5177,26912,Bueno,1,5.198377438671045,62124,Alto,1,0.3682163363585849,0.5338589043864969
32,4724,45478,Bueno,0,9.627011007620661,56688,Alto,1,0.3262641229857381,0.9091570648878108
35,4583,22081,Bueno,2,4.818023128954833,54996,Alto,1,0.313206149286905,0.4362037598544572
35,6725,47964,Bueno,7,7.132193308550186,80700,Alto,1,0.5115762178181145,0.9594097432787548
44,1456,24872,Malo,5,17.082417582417584,17472,Alto,1,0.02361548434895351,0.492621790984435
46,8236,10900,Regular,1,1.3234579893152016,98832,Alto,1,0.6515095388034822,0.21018799272286234
41,5158,6730,Bueno,7,1.3047692904226444,61896,Alto,1,0.3664567512502315,0.12589448150394178
64,5857,46991,Bueno,2,8.023049342666894,70284,Alto,1,0.43119096128912765,0.9397412573276733
47,4816,23774,Bueno,0,4.936461794019934,57792,Alto,1,0.33478421929987034,0.4704265211239134
56,3353,27694,Malo,7,8.25946913212049,40236,Alto,1,0.1992961659566586,0.549666464523954
58,10373,25107,Regular,1,2.4204183939072594,124476,Alto,1,0.8494165586219671,0.4973721447341823
31,9200,1481,Bueno,4,0.1609782608695652,110400,Bajo,0,0.740785330616781,0.019789771578734586
60,7087,40235,Regular,2,5.677296458303937,85044,Alto,1,0.545100944619374,0.8031736405902568
38,6944,49686,Regular,5,7.155241935483871,83328,Alto,1,0.5318577514354511,0.9942187184152012
60,10238,23318,Bueno,4,2.277593279937488,122856,Alto,1,0.8369142433784035,0.4612088134222761
43,6187,49795,Bueno,3,8.048327137546469,74244,Alto,1,0.46175217632894977,0.9964220739842329
57,10827,11159,Bueno,3,1.0306640805393923,129924,Alto,1,0.8914613817373589,0.21542348898322217
24,10492,17037,Regular,6,1.6238086160884484,125904,Alto,1,0.860437117984812,0.33424297554073173
39,3114,13976,Regular,5,4.488118175979448,37368,Alto,1,0.17716243748842375,0.27236709116636343
68,3837,27819,Malo,7,7.250195465207193,46044,Alto,1,0.24411928134839783,0.552193248433394
41,8587,30020,Bueno,5,3.4959822988238036,103044,Alto,1,0.6840155584367476,0.5966848595108146
41,4975,46647,Regular,4,9.376281407035176,59700,Alto,1,0.34950916836451196,0.9327875480088943
18,8568,27844,Bueno,5,3.249766573295985,102816,Alto,1,0.6822559733283942,0.552698605215282
22,11564,31516,Malo,4,2.7253545485991006,138768,Alto,1,0.9597147619929618,0.6269254093389933
53,1780,41865,Bueno,7,23.519662921348313,21360,Alto,1,0.05362104093350621,0.8361229027693552
18,6492,41167,Regular,7,6.341189155884165,77904,Alto,1,0.4899981478051491,0.8220133414190418
45,9224,9938,Bueno,5,1.0774067649609713,110688,Alto,1,0.7430079644378589,0.1907418637558116
54,6476,34886,Regular,2,5.386967263743052,77712,Alto,1,0.48851639192443047,0.6950475035374974
